url,abstract,short_abstract,BART_sum
Forensische_geneeskunde,"Forensische of gerechtelijke geneeskunde is de tak van geneeskunde die medische kennis toepast ten behoeve van rechtszaken en justitieel onderzoek. Het is een vorm van forensisch onderzoek. Het vak wordt uitgeoefend door de forensisch arts, ook wel forensisch geneeskundige of gemeentelijk lijkschouwer genaamd. De laatste benaming is overigens niet geheel correct, omdat de uitwendige lijkschouw slechts één van de deeltaken is van de forensisch arts. Er is een speciale opleiding tot forensisch arts bij de NSPOH. Zowel de KNMG als het Forensisch Medisch Genootschap (FMG) houdt een register bij van forensisch artsen. Het specialisme omvat 4 onderdelen: medische zorg, medische advisering, sporenonderzoek en lijkschouw. Het eerste onderdeel richt zich vooral op de medische behandeling van de verdachte, arrestant of gevangene maar de andere onderdelen zijn vooral gericht op het opsporen van (strafbare) feiten. De forensisch arts moet vaak vragen beantwoorden als:Belangrijke onderwerpen voor de forensische arts zijn met name toxicologie, anatomie, kennis van wapens en de daardoor veroorzaakte verwondingen en bloedsporen, ontbindingsprocessen en kennis van verslaving. In de forensische psychiatrie moet vaak de vraag beantwoord worden of en in welke mate een verdachte toerekeningsvatbaar is.","Forensische of gerechtelijke geneeskunde is in Nederland de tak van geneeskunde die medische kennis toepast ten behoeve van rechtszaken en justitieel onderzoek. Het is een vorm van forensisch onderzoek. Het specialisme omvat 4 onderdelen: medische zorg, medische advisering, sporenonderzoek en lijkschouw. Het eerste onderdeel richt zich vooral op de medische behandeling van de verdachte, arrestant of gevangene maar de andere onderdelen zijn vooral gericht op het opsporen van (strafbare) feiten.","summarize: Forensische of gerechtelijke geneeskunde este tak van geneeskunde care cunoşte toxicologie, anatomie, cunoştinţe privind armele şi de daardoor veroorzaakte răni şi sângerări, cunoştinţe de investigare judiciară. Aceasta este o formă de cercetare forestieră. Această sarcină este întinsă de artele forestiere, dar şi de artele forestiere numite lijk"
Joelfeest,"Het Joelfeest is het Germaanse zonnewendefeest. Het duurt twaalf dagen, waarvan de kortste dag van het jaar de belangrijkste is. Men ontsteekt Joelvuren.","Het joelfeest is het Scandinavisch Winterzonnewendefeest, waarvan verondersteld wordt dat het Germaanse wortels heeft. Het feest valt in de periode aansluit bij kortste dag van het jaar. In deze periode worden joelvuren ontstoken.","summarize: Het Joelfeest este het Germaanse zonnewendefeest. Het duurt twaalf zile, waarvan de kortste zi van het year de belangrijkste este. Bărbaţii nu l-au mai văzut pe Joelvuren."
Gevgelija,"Gevgelija ( Macedonisch: Гевгелија) is een stad in het zuidoosten van Macedonië. De gemeente heeft 22.988 inwoners (2002). De stad ligt aan de voet van de berg Kožuv, naast de rivier de Vardar. Het ligt 3 kilometer van de grens met Griekenland en 55 meter boven zeeniveau. Gevgelija heeft de hoogste temperatuur van het land. Het is bekend om zijn zijderupsen waarvan de zijde in de rest van het land gebruikt wordt om textiel mee te produceren.",Gevgelija (Macedonisch: Гевгелија; [ɡɛvˈɡɛlija]) is een stad met 15.685 (2002) inwoners in het zuidoosten van Noord-Macedonië aan de oevers van de Vardar. De stad ligt aan de directe grens met Griekenland bij het plaatsje Eidomeni.,"summarize: Gevgelija (Macedonisch: Гевгелија) este un oraş în zuidoostenul Macedoniei. Municipalitatea are 22,988 locuitori (2002). Oraşul se află la poalele muntelui Kožuv, lângă râul Vardar, se află la 3 kilometri de graniţa cu Grecia şi la 55 de metri deasupra nivelului mării. Gevgelija are cea mai înaltă temperatură a pământului"
Arabisch_Schiereiland,"Het Arabisch Schiereiland of Arabië ( Arabisch: شبه الجزيرة العربية shibh al-jazīrah al-ʻarabīyah of جزيرة العرب jazīrat al-ʻArab;""eiland van de Arabieren"") is een gebied in Azië, direct ten oosten van Afrika. Het wordt begrensd door de Rode Zee, de Golf van Aden, de Indische Oceaan, de Arabische Zee, de Golf van Oman en de Perzische Golf. Het schiereiland omvat de volgende landen: Saoedi-Arabië, Jemen, Oman, Qatar, Koeweit en de Verenigde Arabische Emiraten. Aan de noordrand liggen Jordanië en Irak die ook nog een deel van het schiereiland bezitten. Bahrein ligt op een eiland vlak voor de kust van het schiereiland. De regio speelt een belangrijke geopolitieke rol in het Midden-Oosten en de Arabische wereld door zijn grote olie- en gasvoorraden. Voor de Moderne Tijd, werd het Arabisch Schiereiland ingedeeld in vier verschillende regio's: Hidjaz, Nadjd, Zuid-Arabië en Oost-Arabië. Hijaz en Nadjd maken het grootste deel uit van hedendaags Saoedi-Arabië. Zuid-Arabië bestaat uit Jemen en het westelijke deel van Oman (Dhofar). Oost-Arabië bestaat uit de hele kuststrook van de Arabische zijde van de Perzische Golf (de Khaleej).","Het Arabisch Schiereiland of Arabië (Arabisch: شبه الجزيرة العربية shibh al-jazīrah al-ʻarabīyah of جزيرة العرب jazīrat al-ʻArab;\""eiland van de Arabieren\"" of ook wel \""Arabistan\"") is een gebied in Azië, direct ten oosten van Afrika. Het wordt begrensd door de Rode Zee, de Golf van Aden, de Indische Oceaan, de Arabische Zee, de Golf van Oman en de Perzische Golf. De regio speelt een belangrijke geopolitieke rol in het Midden-Oosten en de Arabische wereld door zijn grote olie- en gasvoorraden.","summarize: Ţara Arabică a Arabiei ( arabică: شبه الجزيرة العربية shibh al-jazīrah al-ʻarabīyah din جزيرة العرب jazīrat al-ʻArab; ""insulă a arabilor"") este un teritoriu din Azië, situat direct la zece ţărmuri ale Africii. Acesta este împrăştiat de Rode Zee, Golful din Aden, Oceanul Indic, Golful"
Fabian_Cancellara,"Fabian Cancellara (Wohlen bei Bern, 18 maart 1981) is een Zwitserse wielrenner die rijdt voor Trek Factory Racing. Hij wordt doorgaans de tijdritspecialist van zijn generatie genoemd vanwege zijn vier wereldtitels (een record) en één Olympische titel tijdrijden. Voorts wist hij tot op heden zeven keer een ""Monument"" te winnen en staan er 11 individuele etappezeges in grote rondes op zijn palmares.","Fabian Cancellara [uitspraak: 'kɑnʃeːlaːra]? (Wohlen bei Bern, 18 maart 1981) is een Zwitsers voormalig wielrenner, actief van 2000 tot 2016. Hij geldt als een van de beste tijdrijders van zijn generatie vanwege vier wereldtitels (een record) en twee olympische titels in het tijdrijden. Voorts wist hij zeven keer een \""Monument\"" te winnen en staan er elf individuele etappezeges in grote rondes op zijn palmares.","summarize: Fabian Cancellara (Wohlen bei Bern, 18 martie 1981) este un alergător Zwitserse care rijdt pentru Trek Factory Racing. El este deseori specialistul în tijdrit din generaţia sa datorită celor patru titluri mondiale (un record) şi één Olympische titlu tijdrijden. Pentruts a reuşit până în prezent să câştige şapte ori ""Monument"" şi are pe palmares 11 etapă individuale în runde mari."
Citroenzuur,Citroenzuur is een zwak organisch zuur. Het komt in citrusvruchten voor en is een natuurlijk conserveermiddel en antioxidant. Daarnaast wordt het gebruikt om een zure smaak aan voedsel te geven. In de biochemie is het een belangrijke intermediair in de citroenzuurcyclus. Het is een voedingszuur met E-nummer E330. Zouten en esters van citroenzuur worden citraten genoemd.,"Citroenzuur is een organisch zuur. Het komt bijzonder veel voor in vruchten uit het geslacht Citrus, maar een reeks van groenten- en fruitsoorten bevat dit zuur in hoeveelheden die relevant zijn voor de voeding. Het is het begin- en eindpunt van de citroenzuurcyclus, die een hoofdrol speelt in de cellen van alle aerobe levensvormen, en is daarmee een van de basisstoffen van het leven. Zouten en esters van citroenzuur worden citraten genoemd.","summarize: Citroenzuur este unzuur organic slab, se găseşte în citrice şi este un conservator natural şi antioxidant. De asemenea, este utilizat pentru a da un gust uşur alimentelor. În biochimie este un intermediar important în citroenzuurcyclus, este unzuur cu numărul E330. Zouten şi estersul citroenzuur sunt numite citraten."
Edward_Teller,"Edward Teller, oorspronkelijke naam Teller Ede, (Boedapest, 15 januari 1908 – Stanford (Californië), 9 september 2003) was een Amerikaans natuurkundige van Joods-Hongaarse afkomst. Hij wordt ook wel de vader van de waterstofbom genoemd.","Edward Teller, oorspronkelijke naam Teller Ede, (Boedapest, 15 januari 1908 – Stanford (Californië), 9 september 2003) was een Amerikaans natuurkundige van Joods-Hongaarse afkomst. Hij wordt ook wel de vader van de waterstofbom genoemd.","summarize: Edward Teller, denumirea iniţială Teller Ede, (Boedapest, 15 ianuarie 1908 – Stanford (Californië), 9 septembrie 2003) a fost un natuurkundige american de origine Joods-Hongaarse. El wordt ook wel de vader van de apastofbom numit."
Kommavlinder,"De kommavlinder (Hesperia comma) is een dagvlinder uit de familie Hesperiidae, de dikkopjes.","De kommavlinder (Hesperia comma) is een dagvlinder uit de familie Hesperiidae, de dikkopjes.","rezumat: De kommavlinder (Hesperia comma) este een dagvlinder uit de familie Hesperiidae, de dikkopjes (de dikkopjes.)"
Maandagziekte,"Maandagziekte, spierbevangenheid of tying up is een spierprobleem dat vooral voorkomt bij paarden die de dag ervoor niet gewerkt hebben, terwijl het voerpatroon niet veranderd is. Het kan heel ernstig en soms zelfs levensbedreigend zijn. Maar meestal gaat het om een lichtere vorm. Paarden met tying up zijn stijf en willen liever niet lopen. Schakel de dierenarts in bij het vermoeden van maandagziekte en houd het dier op temperatuur met dekens. Na een aanval moet het werk heel langzaam weer worden opgebouwd, want er is een grote kans op herhaling. Aanpassingen aan het voer kunnen een volgende aanval helpen voorkomen. Hiervoor zijn speciale dieetvoeders verkrijgbaar bij de dierenarts. Het kan bij een zware vorm van maandagziekte gebeuren dat het paard ook bijna niet meer kan lopen. In de volksmond heet de ziekte maandagziekte omdat het vroeger veel voorkwam bij werkpaarden die dan het weekend stil hadden gestaan. De spieren kunnen de afvalstoffen niet goed verwerken en daardoor krijgt het paard verschrikkelijke pijn in alle spieren. Als een paard dit krijgt dient het onmiddellijk en zo snel mogelijk stil te worden gezet (op stal). Als er te lang mee wordt doorgelopen kan dit tot blijvende schade aan de spieren leiden. Meestal wordt een paard 10 dagen op stal gezet, om daarna langzaam het bewegen weer op te bouwen. Eerst aan de hand stappen, dan de wei in, gevolgd door steeds zwaardere belasting van de spieren. Het herstel moet rustig plaatsvinden en vooral niet overhaast worden. Tegenwoordig is spierbevangenheid vaak het gevolg van bepaalde enzymafwijkingen. Paarden die er aan lijden zijn voortdurend vatbaar. De preventie bestaat uit aangepaste voeding en beweging. Met speciale dieetvoeding worden heel goede resultaten bereikt. Het voedingsadvies en het bewegingsplan moeten goed afgestemd zijn op het paard en diens situatie, en dienen derhalve deskundig te worden opgesteld. Een paardendierenarts is hiervoor de aangewezen persoon.","Maandagziekte, spierbevangenheid of tying up is een spierprobleem dat vooral voorkomt bij paarden die de dag ervoor niet gewerkt hebben, terwijl het voerpatroon niet veranderd is. Het kan heel ernstig en soms zelfs levensbedreigend zijn, maar meestal gaat het om een lichtere vorm. Paarden met deze ziekte zijn stijf en willen liever niet lopen, of kunnen dat bijna niet meer.","summarize: Maandagziekte, friptura de strângere a muşchiului este un problemă a muşchiului, care apare în special la păsările care nu au lucrat ziua precedentă, în timp ce păsările de curte nu sunt schimbate, poate fi foarte gravă şi uneori chiar vitală, dar de cele mai multe ori este vorba de o formă mai blândă. Păsările cu friptură de strângere a "
Stamboom,"Een stamboom (pedigree) is in de genealogie een getekende presentatie van familiegegevens, bijvoorbeeld in de vorm van een boom of met symbolen zoals gebruikt in de genetica. Een stamboom is verder een diagram in de vorm van een boomstructuur waarin veranderingen in de tijd worden weergegeven. Men kan van alle processen die in de tijd veranderen een stamboom opstellen. Er zijn stambomen mogelijk van instellingen, politieke partijen en dieren. Bij dieren wordt met een 'stamboom' een overzicht van voorouders bedoeld, wat bij mensen een kwartierstaat heet. Wanneer bij een dier een stamboom met door een keurmeester gekeurde dieren wordt geleverd, is er sprake van een ""rashond"", ""raspaard"" of ""raskat"".","Een stamboom is een diagram in de vorm van een boomstructuur waarin veranderingen in de tijd worden weergegeven. In de genealogie is een stamboom een getekende of beschreven presentatie van familiegegevens, bijvoorbeeld in de vorm van een boom of met symbolen zoals gebruikt in de genetica. Een fylogenetische stamboom is in de evolutiebiologie een schema dat de evolutionaire afstammingsgeschiedenis van een bepaalde groep verwante biologische soorten (of andere taxa) weergeeft.","summarize: Un stejar (pedigre) este în genealogie o prezentare impresionantă a datelor familiei, de exemplu sub forma unui stejar cu simboluri utilizate în genetică. Un stejar este, de asemenea, o diagramă sub forma unei structuri de stejar în care se reiterează schimbările din timp. Se poate opta pentru un stejar pentru toate procesele care se schimbă în timp. Există stambome pentru instituţii, partide"
Tweede_Engels-Nederlandse_Oorlog,"De Tweede Engels-Nederlandse Oorlog was een oorlog tussen Engeland en de Republiek der Verenigde Nederlanden die van 1665 tot 1667 duurde.Voorafgegaan door de Eerste Engels-Nederlandse Oorlog was ook dit een oorlog die zich vrijwel geheel op zee afspeelde, waarbij de sterkte van de vloot doorslaggevend zou blijken.","De Tweede Engels-Nederlandse Oorlog was een oorlog tussen Engeland en de Republiek der Verenigde Nederlanden die van 1665 tot 1667 duurde.Voorafgegaan door de Eerste Engels-Nederlandse Oorlog was ook dit een oorlog die zich vrijwel geheel op zee afspeelde, waarbij de sterkte van de vloot doorslaggevend zou blijken.","summarize: Cel de-al Doilea Război Anglia-Nederland a fost un război între Anglia şi Republica Română a Americii care a durat din 1665 până în 1667 duurde. Voorafgegaan door de Eerste Război Anglia-Nederland a fost tot acest oorlog care zich vrijwel geheel op zee afspeelde, waarbij de sterkte van de vloot doorslaggevend zou blijken."
Amitai_Etzioni,"Amitai Etzioni, geboren als Werner Falk ( Keulen, 4 januari 1929) is een Joods- Israëlisch- Amerikaanse socioloog en publieksintellectueel, vooral bekend vanwege zijn voorkeur voor het communitarisme. In 1936 emigreerde hij met zijn ouders naar het toenmalig Britse mandaatgebied Palestina.","Amitai Etzioni, geboren als Werner Falk (Keulen, 4 januari 1929) is een Joods-Israëlisch-Amerikaanse socioloog, vooral bekend vanwege zijn voorkeur voor het communitarisme.","summarize: Amitai Etzioni, născut ca Werner Falk ( Keulen, 4 ianuarie 1929) este un sociolog israelian-israelian şi public-intellectuel, binecunoscut datorită preferinţei sale pentru comunism. În 1936 a emigrat împreună cu părinţii săi în Palestina, teritoriu al mandatului britanic de la acea dată."
