url,abstract,short_abstract,BART_sum
Nachtvogel,"Nachtvogels is een informele term die gebruikt wordt om vogels aan te duiden die overdag slapen en schemer- nachtactief zijn. Nachtvogels vormen dus geen biologische groep van vogels en ook leidt de naam niet zelden tot verwarring. De uilen worden vaak als nachtvogels bestempeld maar niet alle uilen zijn nachtactief. Vogels worden onafhankelijk van de verwantschap op verschillende manieren ingedeeld, zie ook trekvogel, standvogel en zeevogel.","Nachtvogels is een informele term die gebruikt wordt om vogels aan te duiden die overdag slapen en schemer- nachtactief zijn. Nachtvogels vormen dus geen biologische groep van vogels en ook leidt de naam niet zelden tot verwarring. De uilen worden vaak als nachtvogels bestempeld maar niet alle uilen zijn nachtactief. Vogels worden onafhankelijk van de verwantschap op verschillende manieren ingedeeld, zie ook trekvogel, standvogel en zeevogel.","summarize: ""Noaptea vulturilor” este un termen informal care se foloseşte pentru a învârti vulturi care se culcă peste zi şi sunt apărători de noapte. ""Noaptea vulturilor” nu constituie, prin urmare, o grupare biologică de vulturi şi duce, de asemenea, numele nu întâmplător la înşelăciune. ""Noaptea vulturilor” este adesea denumită ""noaptea"
Epictetus,"Epictetus (Grieks: Ἐπίκτητος) was een Stoïcijns filosoof uit de 1e eeuw na Chr.; hij leefde van 50 tot ca. 130 na Chr. Samen met andere Romeinse filosofen als Seneca en Marcus Aurelius behoorde Epictetus tot de leidende figuren in de stoïsche filosofie in de eerste eeuwen na Christus. Hij werd als Griekse slaaf uit Hiërapolis (zuidwest-Anatolië) naar Rome gebracht, vrijgelaten en vervolgens verbannen. Na zijn vrijlating onderwees hij, aanvankelijk in Rome en later in Nikopolis (noordwest-Griekenland), de filosofie van de Stoa, in een door hem gestichte school.",Epictetus (Oudgrieks: Ἐπίκτητος) (50 - ca. 130 n.Chr.) Was een stoïcijns filosoof en wordt samen met onder andere Seneca en Marcus Aurelius tot een van de leidende figuren in de stoïsche filosofie uit de eerste eeuwen na Christus gerekend.,summarize: Epictetus (Grecii: Ἐπίκτητος) a fost o filosofă stoică din secolul 1 î.Hr.; el trăia din 50 până în 130 î.Hr. Samen cu alte filosofe rrome ca Seneca şi Marcus Aureliu îl consideră pe Epictetus figura conducătoare a filosofiei stoice din primele ierni ale lui Hristos. El werd als Griekse slaaf din Hiërapolis (zu
Telepathie,"Onder telepathie (van het Oudgriekse τῆλε (tele), ver en παθος (pathos), gevoel) verstaat men het vermogen tot rechtstreekse overdracht van gedachten en gevoelens en van informatie op afstand zonder gebruik van taal of technische hulpmiddelen. Het wordt wel het ""zesde zintuig"" genoemd. Het woord ""telepathie"" is een samenstelling van het Griekse τηλε (tele, ver, op afstand) en πάθεια (patheia, ontvankelijkheid). Het bestaan van telepathie is nog nooit wetenschappelijk aangetoond, en het fenomeen wordt dan ook vooral geassocieerd met het paranormale.","Onder telepathie (van het Oudgriekse τῆλε (tele), ver en παθος (pathos), gevoel) verstaat men het vermogen tot rechtstreekse overdracht van gedachten en gevoelens en van informatie op afstand zonder gebruik van taal of technische hulpmiddelen. Het woord \""telepathie\"" is een samenstelling van het Griekse τηλε (tele, ver, op afstand) en πάθεια (patheia, ontvankelijkheid). Telepathie wordt ook wel het \""zesde zintuig\"" genoemd, omdat geen gebruik zou worden gemaakt van de vijf normale zintuigen van de mens: gezichtsvermogen, gehoor, reukzin, smaakzin en tastzin. Het bestaan van telepathie is nog nooit wetenschappelijk aangetoond, en het fenomeen wordt dan ook vooral geassocieerd met het paranormale.","summarize: Onder telepathie (van het Oudgriekse τῆλε (tele), ver şi παθος (pathos), sentiment) verstaat men het vermogen tot rechtstreekse overdracht van gânduri şi sentimente şi de informaţii op distance fără utilizarea limbajului instrumentelor tehnice de asistenţă. Se numeşte bine ""zesde zintuig"". Cuvântul ""telepathie"" este o combinaţie între el Griekse τηλε (tele, ver, pe"
Zoon_van_Gorbonianus,"Een zoon van Gorbonianus was volgens de legende, zoals beschreven door Geoffrey of Monmouth, koning van Brittannië van 291 v.Chr. - 289 v.Chr. Zijn naam is niet bekend. Er wordt vermeld dat hij een goede en eerlijke koning was, die heerste in de trend van zijn voorganger en oom Elidurus.Na zijn dood werd hij opgevolgd door zijn neef Marganus II, de zoon van Archgallo.","Een zoon van Gorbonianus was volgens de legende, zoals beschreven door Geoffrey of Monmouth, koning van Brittannië van 291 v.Chr. - 289 v.Chr. Zijn naam is niet bekend. Er wordt vermeld dat hij een goede en eerlijke koning was, die heerste in de trend van zijn voorganger en oom Elidurus.Na zijn dood werd hij opgevolgd door zijn neef Marganus II, de zoon van Archgallo.","summarize: Un fiu al Gorbonianus a fost volgens de legende, zoals descris de Geoffrey of Monmouth, koning van Brittannië din 291 v.Chr. - 289 v.Chr. Numele său nu este cunoscut. Se menționează că el a fost un bun și cinstit rege, care a domnit în tendința urmașului și oomului său Elidurus. După moartea sa, el a"
1665,Het jaar 1665 is het 65e jaar in de 17e eeuw volgens de christelijke jaartelling.,Het jaar 1665 is het 65e jaar in de 17e eeuw volgens de christelijke jaartelling.,summarize: Het year 1665 este het 65e an in de 17e eeuw volgens de christelijke Yeartelling.-----(Portugalia)------
Zeno_van_Byzantium,"Flavius Zeno (? - 9 april 491), ook wel genoemd Zeno de Isauriër ( Grieks: Ζήνων; Latijn: Flavius Zeno), geboren als Tarasicodissa, was keizer van het Oost-Romeinse rijk van 9 februari 474 tot aan zijn dood op 9 april 491 (met onderbrekingen). Zeno was een generaal van Isaurische afkomst, die door sommige Romeinen werd beschouwd als een barbaar. Onder Leo I was aan de Isauriër een belangrijke positie gegeven als tegenwicht tegen Aspar. Zeno trouwde met Ariadne, de dochter van Leo I en samen kregen ze twee zoons: Leo en Zeno. Hun vader zou hen beiden overleven. Leo II, de zevenjarige opvolger van Leo I, stond natuurlijk onder bestuur van zijn vader, die medekeizer werd in februari 474. In november 474 stierf Leo II en zo kreeg Zeno de keizerstitel (niet voor lang). Verina, de weduwe van Leo I, kreeg van Zeno niet de toelating om met haar geliefde Patricius te trouwen. Dit is het begin van een jarenlange wraakneming (474-488). Eerst met haar broer Basiliscus, dan via haar dochter Leontia en later met Leontius en altijd in samenwerking met Illus, een landgenoot van Zeno. Door al deze intriges kwam Zeno niet aan regeren toe, alhoewel hij in theorie heerser was over het Romeinse Rijk. Hij erkende Julius Nepos, een neef van Leo I als keizer van het West-Romeinse Rijk tot diens dood in 480. Na de uitschakeling van Illus en Leontius (488) werd de nieuwe sterke man Theodorik de Grote, zijn eerste opdracht was het heroveren van Italië op Odoaker","Flavius Zeno (? - 9 april 491), ook wel genoemd Zeno de Isauriër (Grieks: Ζήνων; Latijn: Flavius Zeno), geboren als Tarasicodissa, was keizer van het Oost-Romeinse rijk van 9 februari 474 tot aan zijn dood op 9 april 491 (met onderbrekingen).","summarize: Flavius Zeno (? - 9 aprilie 491), cunoscut şi sub numele de Zeno de Isauriër (greci: Ζήνων; Latijn: Flavius Zeno), născut ca Tarasicodissa, a fost keizer al republicii Oost-Romeinse din 9 februarie 474 până la moartea sa din 9 aprilie 491 (cu întreruperi). Zeno a fost o generaţie de origine Isaurică,"
Ioannes_Servilius,"Ioannes Servilius, echte naam: Jan Knaep of Johannes Knaepen ( Weert ( Graafschap Horn, nu Nederlands Limburg), ruim vóór 1536 - ?, ?) was van 1536 tot 1545 werkzaam als filoloog ( taalkundige) en grammaticus te Antwerpen. Hij was een aanhanger van het humanisme. Hij publiceerde diverse malen, onder andere in 1545 het Dictionarium triglotton hoc est tribus linguis latina, graeca et ea qua tota haec Inferior Germania utitur, bij uitgever/drukker Michaël Hoochstratanus in die stad. Zijn jaar van overlijden is evenals zijn geboortejaar onbekend. In zijn geboortestad Weert is hij geëerd met een straat.","Ioannes Servilius, echte naam: Jan Knaep of Johannes Knaepen (Weert (Graafschap Horn, nu Nederlands Limburg), ruim vóór 1536 - ?, ?) was van 1536 tot 1545 werkzaam als filoloog (taalkundige) en grammaticus te Antwerpen. Hij was een aanhanger van het humanisme. Hij publiceerde diverse malen, onder andere in 1545 het Dictionarium triglotton hoc est tribus linguis latina, graeca et ea qua tota haec Inferior Germania utitur, bij uitgever/drukker in die stad. Zijn jaar van overlijden is evenals zijn geboortejaar onbekend. In zijn geboortestad Weert is hij geëerd met een straat.","summarize: Ioannes Servilius, adevărata denumire: Jan Knaep de Johannes Knaepen ( Weert ( Graafschap Horn, nu Nederlands Limburg), ruim vóór 1536 -?,?) a fost în perioada 1536-1545 werkzaam als filolog (lingvolog) şi grammaticus te Antwerpen. El era een anhanger van het umanism. El publica diverse malen, sub alte cuvinte în 1545 het Diction"
Badhoevedorp,"Badhoevedorp is een dorp in de gemeente Haarlemmermeer in de Nederlandse provincie Noord-Holland met in 2011 12.044 inwoners. Het dorp wordt door de ringvaart gescheiden van het oude dorp Sloten, sinds 1921 deel van de gemeente Amsterdam. De Sloterbrug verbindt sinds 1897 beide dorpen met elkaar. Voorts zijn er de Oude Haagsebrug en de Lijnderbrug die een verbinding vormen met Amsterdam- Nieuw-West. Langs de ringvaart komt men in het noordwesten over de Akerdijk bij het dorp Lijnden, in het zuidoosten over de Nieuwemeerdijk bij de buurtschap Nieuwe Meer. Badhoevedorp is genoemd naar de modelboerderij de Badhoeve van Jacob Paulus Amersfoordt, burgemeester van Haarlemmermeer. Deze in 1854 gebouwde boerderij was weer vernoemd naar een strandje aan het destijds Haarlemmermeer op de plek waar later het niet meer bestaande Akerbad stond in Sloten waar een badgelegenheid was. Deze boerderij trok al spoedig na de bouw de aandacht vanwege de revolutionaire landbouwmethoden. Onder andere koningin Sophia heeft de boerderij nog bezocht. Aanvankelijk was Badhoevedorp niet veel meer dan een paar huizen om de modelboerderij ""de Badhoeve"" aan de ringdijk van de Haarlemmermeer, maar vanaf de jaren 30 werd het dorp uitgebreid als tuindorp bij Amsterdam. Zo kon aan de werknemers van het nabijgelegen Schiphol huisvesting worden geboden. De nieuwe bevolking was voor de overgrote meerderheid afkomstig uit de stad. Dit, en de nabijheid van Amsterdam, zullen de oorzaak zijn dat Badhoevedorpers zich ook nu nog meer verbonden voelen met de stad dan met Haarlemmermeer. Van eind jaren dertig tot begin jaren zeventig was het dorp het grootste van de Haarlemmermeer. In 1936 werd de naam van het dorp officieel door de Haarlemmermeerse gemeenteraad vastgesteld als Badhoevedorp. Voor die tijd stond het bekend als Badhoevebuurt.De oorspronkelijke modelboerderij de Badhoeve werd in 1990/'91 gesloopt.","Badhoevedorp is een dorp in de gemeente Haarlemmermeer in de Nederlandse provincie Noord-Holland met in 2021 13.290 inwoners. Het dorp wordt door de ringvaart gescheiden van het oude dorp Sloten, sinds 1921 deel van de gemeente Amsterdam. De Sloterbrug verbindt sinds 1879 beide dorpen met elkaar. Voorts zijn er de Oude Haagsebrug en de Lijnderbrug die een verbinding vormen met Amsterdam-Nieuw-West. Langs de ringvaart komt men in het noordwesten over de Akerdijk bij het dorp Lijnden, in het zuidoosten over de Nieuwemeerdijk bij de buurtschap Nieuwe Meer.","summarize: Badhoevedorp este un orăşel din municipalitatea Haarlemmermeer, în provincia olandeză Noord-Holland, cu 12,044 locuitori în 2011. Oraşul este despărţit de vechiul orăşel Sloten, din 1921 parte a municipalităţii Amsterdam, prin porţiunea Sloterbrug, care leagă din 1897 ambele oraşe, prin porţiunea Oude Haagsebrug şi Lijnderbrug, care creează o legătură"
The_Police,"The Police was een Engelse rockband gevormd in Londen in 1977. Voor het overgrote deel van hun geschiedenis bestond de band uit Sting ( leadzanger, bas), Andy Summers (gitaar) en Stewart Copeland (drums). The Police werd wereldwijd populair in de late jaren zeventig en wordt algemeen beschouwd als een van de eerste new-wavegroepen die bij het gewone publiek succes hadden. De groep werd ontbonden in 1984, maar herenigd in het eerste kwartaal van 2007 voor een eenmalige wereldtournee die duurde tot augustus 2008. The Police verkocht wereldwijd meer dan 50 miljoen albums.","The Police was een Engelse rockband gevormd in Londen in 1976, maar werd actief vanaf 1977. Voor het overgrote deel van hun geschiedenis bestond de band uit Sting (leadzanger, bas), Andy Summers (gitaar) en Stewart Copeland (drums). The Police werd wereldwijd populair in de late jaren zeventig en wordt algemeen beschouwd als een van de eerste new-wavegroepen die bij het gewone publiek succes hadden.","summarize: The Police a fost o formaţie rock britanică formată la Londra în 1977. În partea extinsă a istoriei sale formaţia a fost formată din Sting ( basist, Andy Summers) şi Stewart Copeland (tobe). The Police a devenit populară pe plan mondial la sfârşitul anilor şaptezeci şi este considerată în general una dintre primele noi formaţii care au avut succes la un public obişnuit. Formaţia a fost"
Henry_Kissinger,"Henry Alfred Kissinger (Fürth (Duitsland), 27 mei 1923) is een Amerikaans politicus en diplomaat van de Republikeinse Partij. Een politicoloog en hoogleraar van beroep. Hij diende als Nationaal Veiligheidsadviseur van 1969 tot 1975 en vanaf 1973 in een dubbele functie als minister van Buitenlandse Zaken tot 1977 onder presidenten Richard Nixon en Gerald Ford. Hem werd in 1973 de Nobelprijs voor de Vrede toegekend.","Henry Alfred Kissinger (Fürth, Duitsland, 27 mei 1923) is een Amerikaans politicoloog, diplomaat en oud-politicus van de Republikeinse Partij. Hij diende als nationaal veiligheidsadviseur van 1969 tot 1975 en vanaf 1973 in een dubbele functie als minister van Buitenlandse Zaken tot 1977 onder presidenten Richard Nixon en Gerald Ford. Hem werd in 1973 de Nobelprijs voor de Vrede toegekend.","summarize: Henry Alfred Kissinger (Fürth (Duitsland), 27 mai 1923) este un politician american şi diplomat al Partidului Republican. Un politiciolog şi înalt profesor de profesie. El a murit în calitate de consilier naţional pe probleme de vigilenţă din 1969 până în 1975 şi din 1973 într-o funcţie dublă de ministru al Buitenlandse Zaken până în 1977 sub preşedinţii Richard Nixon şi Gerald Ford. Hem a"
